student_id,name,age,gender,is_smoker,weekday_sleep_time,weekday_wake_time,weekend_sleep_time,weekend_wake_time,goes_home_on_weekend,late_night_return_frequency,drinking_frequency,noise_sensitivity,call_frequency,snores,prefers_same_major,major_name,cleaning_frequency,personality_extroversion,weight_lifestyle_rhythm,weight_noise,weight_major,weight_cleaning,weight_age,weight_personality,is_matched,matched_room_id,created_at,updated_at
18000073,김서준,25,male,False,00,10,01,07,False,6,1,2,6,1,False,국제학부 중국통상학전공,5,0,32,47,64,50,37,64,False,,,
17000061,조예은,26,female,True,00,07,01,09,False,3,7,3,3,1,False,역사학과,2,1,46,33,40,29,88,46,False,,,
17000062,박나연,24,female,False,01,07,,,True,5,6,2,7,1,False,국어국문학과,7,1,36,31,100,47,73,49,False,,,
21000085,이유나,28,female,False,23,09,03,08,False,3,2,2,3,1,True,자유전공학부,4,0,27,91,76,67,13,16,False,,,
18000074,이예준,25,male,False,02,07,,,True,2,4,4,3,1,True,국어국문학과,4,1,45,51,12,24,81,16,False,,,
23000058,김예준,23,male,False,23,09,01,11,False,0,7,4,5,1,True,국제학부 중국통상학전공,1,0,90,86,6,42,76,84,False,,,
23000059,최유나,28,female,False,03,11,01,07,False,0,7,5,1,0,False,국제학부 일어일문학전공,1,1,72,7,24,3,32,21,False,,,
21000086,심다은,21,female,False,02,10,03,11,False,3,1,1,5,0,True,국어국문학과,5,0,65,86,89,83,22,82,False,,,
19000063,장승현,26,male,True,22,08,22,09,False,3,3,1,6,1,False,국제학부 영어데이터융합전공,2,0,28,6,88,63,39,88,False,,,
20000072,김윤서,26,female,True,00,08,02,10,False,2,5,5,1,0,False,교육학과,4,1,69,65,65,36,85,61,False,,,
20000073,오나연,23,female,False,03,09,,,True,3,5,1,1,0,False,국제학부 영어데이터융합전공,7,0,29,57,28,68,99,32,False,,,
18000075,김서연,28,female,True,03,08,00,11,False,1,5,1,1,0,False,역사학과,6,0,99,14,35,57,7,91,False,,,
25000077,조지민,22,female,True,02,06,,,True,3,3,3,5,0,False,국제학부 일어일문학전공,3,1,91,36,42,74,27,17,False,,,
22000075,김대현,26,male,True,00,09,22,06,False,3,1,2,5,0,True,국제학부 일어일문학전공,1,1,45,35,6,31,63,20,False,,,
19000064,박시윤,26,male,False,03,11,23,08,False,5,4,5,6,0,True,국제학부 영어데이터융합전공,3,0,23,56,73,2,87,83,False,,,
22000076,최지안,23,female,False,23,09,01,09,False,1,5,2,1,1,True,국어국문학과,2,1,75,84,54,1,72,89,False,,,
25000078,이지우,25,female,True,23,10,,,True,6,2,1,7,0,False,국제학부 중국통상학전공,2,1,83,77,83,55,44,14,False,,,
20000074,김서연,23,female,True,22,10,,,True,2,3,5,6,0,True,자유전공학부,5,0,21,56,8,0,38,72,False,,,
17000063,김지후,24,male,False,22,06,,,True,2,2,1,6,0,True,국제학부 일어일문학전공,2,0,84,78,92,47,51,32,False,,,
22000077,박은우,26,male,True,00,06,03,09,False,4,4,2,3,0,False,국제학부 중국통상학전공,4,0,25,66,17,68,40,54,False,,,
24000067,장현우,21,male,False,02,10,02,06,False,2,0,3,7,0,False,자유전공학부,6,1,31,53,68,67,40,86,False,,,
22000078,조서연,24,female,True,22,06,22,11,False,4,6,1,7,0,False,국어국문학과,1,1,43,34,49,20,14,5,False,,,
20000075,김지안,27,female,True,02,07,02,11,False,2,4,1,4,1,True,자유전공학부,5,0,52,57,78,77,15,79,False,,,
25000079,양지우,22,female,True,22,08,,,True,4,3,5,7,0,False,교육학과,5,1,31,35,59,91,87,54,False,,,
19000065,이은서,21,female,False,02,07,,,True,3,4,1,6,0,True,역사학과,7,1,25,82,75,49,74,57,False,,,
20000076,최은서,24,female,False,23,11,00,10,False,4,0,1,6,0,True,국제학부 중국통상학전공,7,1,40,80,15,39,22,35,False,,,
19000066,윤승현,26,male,False,03,06,03,09,False,1,3,3,7,0,False,국제학부 영어데이터융합전공,1,0,39,24,61,4,12,5,False,,,
20000077,안유준,23,male,False,02,10,22,09,False,5,6,4,1,0,False,자유전공학부,5,0,54,34,1,100,37,65,False,,,
20000078,김예은,22,female,False,02,09,23,07,False,1,1,1,5,0,True,국제학부 일어일문학전공,2,1,98,45,69,66,37,59,False,,,
18000076,김은서,23,female,False,23,07,01,07,False,3,7,5,1,0,False,국제학부 일어일문학전공,3,1,11,39,70,44,67,79,False,,,
22000079,송지훈,24,male,False,02,09,00,09,False,2,0,2,4,0,False,역사학과,2,0,58,43,60,75,69,52,False,,,
22000080,김나연,27,female,False,22,10,03,09,False,6,1,4,3,1,False,자유전공학부,2,1,39,7,9,53,84,60,False,,,
19000067,이지훈,24,male,False,02,06,02,09,False,1,7,1,2,0,True,국어국문학과,1,0,82,32,99,76,29,40,False,,,
17000064,김지우,21,female,False,01,08,22,11,False,4,6,1,7,1,False,국어국문학과,4,0,37,71,82,74,41,9,False,,,
24000068,주현우,23,male,False,02,09,,,True,3,3,1,3,0,True,국제학부 영어데이터융합전공,3,1,36,52,69,70,79,21,False,,,
23000060,장민서,24,female,False,03,06,,,True,4,4,4,2,0,False,국제학부 일어일문학전공,3,0,83,56,98,88,19,61,False,,,
24000069,류하윤,26,female,False,01,10,01,10,False,2,7,4,6,1,False,국제학부 중국통상학전공,4,1,52,89,93,57,67,11,False,,,
20000079,문준우,27,male,True,02,07,02,07,False,3,4,5,6,1,True,국제학부 일어일문학전공,3,0,29,8,22,92,15,33,False,,,
20000080,김유준,23,male,True,23,07,,,True,3,4,1,6,0,False,국제학부 중국통상학전공,2,1,99,85,7,44,9,30,False,,,
18000077,백준우,25,male,True,02,08,,,True,3,1,2,1,1,False,교육학과,5,1,2,35,35,66,95,1,False,,,
18000078,김준우,25,male,True,03,11,,,True,2,4,4,4,0,False,국제학부 중국통상학전공,5,1,62,16,20,60,89,84,False,,,
25000080,송민준,21,male,True,23,09,00,08,False,5,6,4,6,0,False,국제학부 일어일문학전공,2,0,80,13,83,8,99,100,False,,,
23000061,이서윤,26,female,True,02,11,,,True,5,4,1,2,0,True,국제학부 영어데이터융합전공,1,0,42,92,29,30,64,13,False,,,
21000087,김유나,22,female,False,03,06,,,True,2,6,1,2,0,False,자유전공학부,2,1,8,33,24,76,76,21,False,,,
24000070,임지우,27,female,True,23,09,23,11,False,0,0,3,6,1,True,역사학과,3,0,49,98,29,23,62,15,False,,,
24000071,문유나,21,female,False,02,06,03,09,False,6,0,3,1,0,True,역사학과,1,1,12,90,17,53,97,11,False,,,
21000088,양윤서,24,female,False,01,10,,,True,1,4,4,6,1,True,국어국문학과,5,0,35,99,46,84,50,4,False,,,
20000081,장은서,25,female,False,02,11,22,10,False,4,7,2,7,0,False,역사학과,3,0,13,26,32,75,48,6,False,,,
18000079,양시우,28,male,False,01,10,01,08,False,4,5,5,7,1,False,국제학부 일어일문학전공,5,0,24,23,13,94,68,53,False,,,
19000068,이민준,23,male,False,23,07,23,10,False,3,4,2,6,0,False,역사학과,3,0,94,20,11,52,97,18,False,,,
19000069,박대현,28,male,True,22,06,,,True,7,2,2,7,1,False,국제학부 일어일문학전공,3,0,86,16,52,92,25,58,False,,,
20000082,김예은,23,female,False,02,10,22,10,False,4,3,4,4,0,False,국제학부 중국통상학전공,7,1,38,96,58,12,10,42,False,,,
17000065,이현우,26,male,False,02,08,,,True,4,4,3,2,0,True,역사학과,1,0,32,59,93,8,94,3,False,,,
19000070,이재윤,25,male,False,01,09,,,True,3,2,4,1,1,False,국어국문학과,4,0,9,75,82,88,63,4,False,,,
22000081,홍지안,25,female,False,22,06,01,06,False,1,1,3,1,0,False,국제학부 중국통상학전공,1,1,92,7,30,85,100,71,False,,,
24000072,박건우,24,male,True,02,07,,,True,7,6,3,5,0,True,자유전공학부,5,0,45,64,1,67,29,81,False,,,
25000081,박지훈,26,male,False,23,11,01,09,False,3,1,1,2,1,False,역사학과,5,1,28,84,96,55,28,79,False,,,
25000082,안민수,23,male,True,03,07,00,06,False,4,0,4,1,0,True,국제학부 중국통상학전공,2,0,26,8,69,16,98,21,False,,,
24000073,김지우,28,female,True,03,07,22,09,False,1,0,5,5,0,True,국어국문학과,6,1,89,94,28,49,38,49,False,,,
17000066,박다은,21,female,False,02,11,,,True,1,0,3,5,1,True,국제학부 영어데이터융합전공,1,1,57,24,0,52,25,30,False,,,
24000074,김나연,20,female,True,23,10,23,08,False,3,5,1,6,1,True,국제학부 중국통상학전공,3,0,77,35,41,15,20,8,False,,,
24000075,조하윤,24,female,False,22,10,23,06,False,5,0,2,3,1,False,국제학부 일어일문학전공,1,1,65,72,32,33,10,3,False,,,
20000083,김예은,23,female,False,23,11,22,11,False,5,1,5,2,1,True,국제학부 일어일문학전공,3,0,98,17,70,75,38,51,False,,,
20000084,장지안,22,female,False,01,09,02,07,False,2,1,4,1,0,True,국제학부 일어일문학전공,7,0,49,24,70,54,11,76,False,,,
23000062,양지민,28,female,False,02,08,,,True,0,3,1,3,0,True,국제학부 영어데이터융합전공,2,1,99,72,29,31,77,87,False,,,
20000085,조나연,26,female,False,03,10,02,06,False,0,2,3,1,1,True,교육학과,4,0,84,29,30,70,58,38,False,,,
22000082,김승민,21,male,False,22,09,03,10,False,4,3,3,2,1,True,국어국문학과,2,0,8,3,88,30,33,31,False,,,
21000089,김나연,21,female,False,01,07,03,10,False,3,1,1,4,0,False,국제학부 영어데이터융합전공,4,1,70,20,49,24,10,10,False,,,
19000071,이유준,26,male,False,01,08,01,11,False,0,4,1,1,1,True,국제학부 중국통상학전공,2,0,35,57,71,47,19,3,False,,,
23000063,이다은,22,female,False,23,07,02,11,False,7,0,2,6,0,True,국제학부 중국통상학전공,4,1,29,38,35,14,19,34,False,,,
19000072,이유나,27,female,False,01,06,03,10,False,2,1,5,6,1,True,자유전공학부,2,1,57,69,73,8,42,63,False,,,
19000073,김예린,28,female,False,01,11,,,True,4,5,4,3,0,False,국제학부 중국통상학전공,3,1,48,96,52,23,66,43,False,,,
17000067,김지후,25,male,False,23,10,01,06,False,0,5,5,3,1,True,국어국문학과,5,1,71,26,53,83,78,52,False,,,
20000086,황지민,26,female,False,00,10,,,True,4,7,2,2,1,True,국제학부 중국통상학전공,4,0,98,5,11,36,70,11,False,,,
17000068,김유나,24,female,False,23,11,,,True,7,1,5,2,1,False,국제학부 영어데이터융합전공,3,0,1,97,49,21,80,44,False,,,
23000064,김유나,24,female,False,00,07,22,09,False,5,2,4,7,0,True,자유전공학부,3,1,94,39,9,93,83,5,False,,,
21000090,김예은,27,female,True,01,07,02,07,False,0,6,3,5,0,True,국제학부 중국통상학전공,7,0,32,52,41,58,25,83,False,,,
21000091,이은우,26,male,False,00,09,22,09,False,1,0,1,4,0,False,역사학과,7,1,84,15,14,76,16,14,False,,,
